"NL","109999486385","2016-08-09 01:39:56","2010-07-26 02:00:00","2139","BodyFat","1","1","2"
"NL","109999586003","2016-08-09 01:40:13","2010-07-26 02:00:00","2139","BodyFat","2","2","2"
"NL","109999586003","2016-08-09 01:40:13","2010-07-26 02:00:00","2139","BodyFat","2","2","2"
"NL","109999586010","2016-08-09 01:40:13","2010-07-26 02:00:00","2139","BodyFat","3","3","3"
"NL","109999586010","2016-08-09 01:40:13","2010-07-26 02:00:00","2139","BodyFat","3","3","3"
"NL","109999586027","2016-08-09 01:40:14","2010-07-26 02:00:00","2139","BodyFat","2","2","3"
"NL","109999586027","2016-08-09 01:40:13","2010-07-26 02:00:00","2139","BodyFat","2","2","3"
"NL","109999586089","2016-08-09 01:40:04","2010-07-26 02:00:00","2139","BodyFat","2","2","2"
"NL","109999586159","2016-08-09 01:40:04","2010-07-26 02:00:00","2139","BodyFat","2","2","2"
"NL","109999586243","2016-08-09 01:39:56","2010-07-26 02:00:00","2139","BodyFat","2","2","2"
"NL","109999586250","2016-08-09 01:40:04","2010-07-26 02:00:00","2139","BodyFat","2","2","2"
"NL","109999586313","2016-08-09 01:39:52","2010-07-26 02:00:00","2139","BodyFat","1","2","2"
"NL","109999586337","2016-08-09 01:39:56","2010-07-26 02:00:00","2139","BodyFat","2","2","2"
"NL","109999586344","2016-08-09 01:39:57","2010-07-26 02:00:00","2139","BodyFat","2","3","3"
"NL","109999586368","2016-08-09 01:39:52","2010-07-26 02:00:00","2139","BodyFat","2","2","2"
"NL","109999586375","2016-08-09 01:39:53","2010-07-26 02:00:00","2139","BodyFat","2","2","2"
"NL","109999586382","2016-08-09 01:40:05","2010-07-26 02:00:00","2139","BodyFat","2","2","2"
"NL","109999586407","2016-08-09 01:39:57","2010-07-26 02:00:00","2139","BodyFat","1","2","2"
"NL","109999686062","2016-08-09 01:40:14","2010-07-26 02:00:00","2139","BodyFat","2","2","2"
"NL","109999686132","2016-08-09 01:40:05","2010-07-26 02:00:00","2139","BodyFat","2","2","2"
"NL","109999686170","2016-08-09 01:40:05","2010-07-26 02:00:00","2139","BodyFat","1","2","1"
